2644;1994;6281;5;1;3
2645;2003;7212;6;5;1
2646;2004;1657;4;1;7
2647;1997;8343;5;2;3
2648;1998;4996;1;1;7
2649;2016;3071;5;7;4
2650;2020;1318;1;6;6
2651;2000;9265;3;3;2
2652;2022;3571;1;2;7
2653;1998;5277;3;5;2
2654;2003;4556;5;4;6
2655;2016;2168;4;6;6
2656;1998;2013;7;4;7
2657;2012;9894;2;3;6
2658;2017;5525;4;1;7
2659;1992;6735;4;1;5
2660;1990;8026;1;6;3
2661;2005;4654;5;5;5
2662;2000;1747;3;1;5
2663;1994;5669;1;3;5
2664;2007;7310;3;7;7
2665;1999;6682;5;3;7
2666;2015;6689;5;1;4
2667;2009;9240;4;1;2
2668;2014;6692;2;2;2
2669;1998;5309;3;2;1
2670;2005;1757;6;3;1
2671;1992;5985;3;6;2
2672;2010;3112;1;2;4
2673;2019;2208;6;4;1
2674;2017;5915;7;7;7
2675;1990;6460;6;5;5
2676;2000;3777;6;4;5
2677;1992;1335;3;3;2
2678;2012;2321;1;4;7
2679;2014;2117;6;5;3
2680;2015;9015;1;7;7
2681;2013;1406;4;3;7
2682;1991;3668;4;6;2
2683;2011;5693;7;3;1
2684;1997;6643;5;6;5
2685;2016;9908;5;6;5
2686;2015;9143;6;7;7
2687;2005;8706;5;7;7
2688;2016;1879;2;3;3
2689;2012;9853;7;2;4
2690;2018;4185;7;3;7
2691;1997;8916;2;4;2
2692;2011;1108;3;7;4
2693;2016;1797;3;3;6
2694;1996;3457;7;7;5
2695;1993;1876;3;7;5
2696;2022;5040;6;2;7
2697;2020;2813;1;4;5
2698;1994;4702;4;1;6
2699;2007;3907;3;5;1
2700;2017;6063;2;1;4
2701;1998;3443;6;7;6
2702;1993;2415;7;1;7
2703;1998;5137;3;2;3
2704;2011;4831;7;4;1
2705;2011;2841;1;5;4
2706;1992;5490;3;4;2
2707;2020;5432;6;2;5
2708;2022;9396;4;5;4
2709;1995;1594;2;1;5
2710;2009;5276;5;7;6
2711;2013;9354;3;5;2
2712;2015;9414;6;6;6
2713;2019;4961;6;2;6
2714;2021;4704;4;4;3
2715;2020;2492;2;2;4
2716;1998;1236;1;4;7
2717;1991;1510;2;6;3
2718;2004;5414;4;2;1
2719;2013;5774;7;2;2
2720;1991;6928;3;5;7
2721;2004;1392;5;6;4
2722;2013;5047;4;4;4
2723;2021;9633;1;3;3
2724;2000;5506;3;5;1
2725;2020;4725;4;7;7
2726;2020;5133;5;7;5
2727;2008;6118;6;1;6
2728;1994;2949;2;3;6
2729;2007;6843;7;2;5
2730;1996;5240;7;4;6
2731;1993;6323;7;3;5
2732;2022;1782;7;6;3
2733;1993;5372;3;2;3
2734;1996;6304;3;4;7
2735;1990;4737;3;4;7
2736;2005;2260;7;5;4
2737;1993;3376;2;4;7
2738;2001;3317;6;6;1
2739;2015;7381;4;6;1
2740;2002;7480;2;6;7
2741;2005;5072;1;5;6
2742;2013;3801;5;6;3
2743;1991;8828;7;6;3
2744;1991;6935;4;5;3
2745;2013;2819;2;6;3
2746;2000;2717;2;4;3
2747;2016;3482;4;6;2
2748;1996;5338;4;7;7
2749;1997;1390;6;4;6
2750;1999;8763;2;2;7
2751;2000;1712;4;5;6
2752;2018;3735;1;1;1
2753;2012;1752;4;2;6
2754;1992;3200;5;1;3
2755;1997;5711;3;3;6
2756;2003;4224;6;1;6
2757;2002;3840;1;7;2
2758;1994;2658;7;4;7
2759;2021;1177;1;5;7
2760;1999;3818;1;3;4
2761;1994;9053;2;4;1
2762;1991;3570;1;7;1
2763;2000;5191;4;4;4
2764;1998;8250;5;4;6
2765;2010;5469;3;5;5
2766;2005;2168;6;1;3
2767;2005;5883;7;1;1
2768;1996;8763;7;3;2
2769;2006;2001;5;4;6
2770;2010;7214;7;1;7
2771;2011;9766;2;2;2
2772;2011;2197;6;2;1
2773;2017;8990;3;1;6
2774;1997;9878;6;1;5
2775;2000;9827;5;5;1
2776;2022;1898;3;7;3
2777;2004;8953;6;4;6
2778;1998;3449;1;1;7
2779;1998;4751;7;2;6
2780;2008;7260;4;2;4
2781;1996;8489;4;4;4
2782;2002;3785;3;3;5
2783;1993;3875;7;6;5
2784;1996;9950;5;6;1
2785;2009;3568;5;4;1
2786;2009;5688;1;7;3
2787;2013;8740;3;1;3
2788;1996;9096;3;2;4
2789;2019;7683;2;2;2
2790;1993;1615;1;1;2
2791;2001;9349;1;2;4
2792;2002;1006;1;5;6
2793;2014;6609;6;4;4
2794;2000;2409;1;6;1
2795;2007;8482;3;6;4
2796;1992;1194;6;5;2
2797;1996;2748;5;7;6
2798;2018;1955;3;3;4
2799;2010;8688;1;6;5
2800;1992;5780;2;4;2
2801;2002;8296;6;4;5
2802;2013;9949;4;4;4
2803;2002;6812;2;5;3
2804;2011;8546;6;2;5
2805;1997;1711;6;4;4
2806;1993;9194;4;4;2
2807;2006;7157;6;3;4
2808;2006;3200;5;5;4
2809;1994;8228;4;7;1
2810;1999;2096;7;5;5
2811;2003;3654;5;3;1
2812;1995;1646;2;6;7
2813;2003;8394;6;2;4
2814;1990;7281;3;4;6
2815;2020;9634;1;1;2
2816;1994;2304;2;1;5
2817;2014;1865;6;3;7
2818;2020;4507;1;2;3
2819;2017;9080;5;1;4
2820;2015;6784;3;5;2
2821;1999;6937;2;7;2
2822;2020;8293;4;7;6
2823;1998;2448;7;1;1
2824;2018;5449;5;6;7
2825;1994;3572;2;7;3
2826;1991;2931;3;5;2
2827;1999;7432;6;6;6
2828;1995;7670;3;2;2
2829;2018;9866;2;3;1
2830;2006;4816;5;1;3
2831;2009;3280;7;5;5
2832;2005;5830;2;3;2
2833;2014;7229;5;2;2
2834;2007;7246;4;4;7
2835;2005;7508;6;7;4
2836;1996;7352;7;1;4
2837;2017;7736;7;7;3
2838;2020;6137;4;6;4
2839;1994;8137;5;4;1
2840;1995;1318;1;7;3
2841;2020;1398;5;2;5
2842;2005;1306;5;1;1
2843;2014;7809;7;6;2
2844;1995;7465;3;3;2
2845;1990;9330;2;2;3
2846;2012;5252;3;3;5
2847;2009;6377;5;1;3
2848;2014;6605;5;1;7
2849;2022;3056;5;1;1
2850;2009;3607;4;7;2
2851;2016;2853;3;4;2
2852;1993;3778;4;7;3
2853;2006;1426;6;2;1
2854;1999;2681;2;6;5
2855;2011;9800;6;6;4
2856;2018;9662;7;5;1
2857;1991;1892;2;7;5
2858;2012;4761;2;1;1
2859;2003;3544;1;2;5
2860;2009;7062;2;6;3
2861;2001;8118;1;5;7
2862;2015;6104;2;1;4
2863;2005;5804;7;4;5
2864;2014;7510;6;7;2
2865;1990;4161;1;1;6
2866;2017;6781;5;2;7
2867;2000;8610;7;7;1
2868;2018;8268;2;7;3
2869;2021;6710;1;1;2
2870;1992;5800;1;2;4
2871;1998;5604;6;2;4
2872;1992;4306;6;5;4
2873;2011;5109;1;1;1
2874;1998;2181;5;2;7
2875;2022;8100;4;3;6
2876;1990;5015;7;2;6
2877;2015;6163;7;2;4
2878;1993;6903;6;2;5
2879;1990;7504;6;4;6
2880;1997;7739;3;5;5
2881;2014;6948;4;2;3
2882;1993;9891;1;1;2
2883;2009;9946;2;7;7
2884;2018;8394;3;2;6
2885;2011;9112;4;7;6
2886;2011;1474;2;7;4
2887;1995;1249;7;2;3
2888;1990;5738;1;6;6
2889;1992;1409;7;4;6
2890;1997;5978;1;6;1
2891;1991;8584;4;1;2
2892;2015;3083;1;2;2
2893;2022;1440;3;2;5
2894;1997;6377;4;5;3
2895;2003;4421;2;6;4
2896;2003;4495;1;3;6
2897;2021;6843;6;1;1
2898;2002;1184;3;4;1
2899;1991;3640;6;1;1
2900;1991;4777;6;5;1
2901;1990;5416;6;5;3
2902;2009;4978;3;6;3
2903;2004;4908;6;6;6
2904;2019;1795;2;6;6
2905;1995;6896;4;7;2
2906;2008;4277;2;7;7
2907;1993;5679;4;7;4
2908;2008;7923;2;1;7
2909;1992;7399;6;7;1
2910;1995;8644;6;6;3
2911;1991;7435;3;2;6
2912;2018;3670;2;7;2
2913;2012;6737;5;3;4
2914;1990;6214;3;2;7
2915;2021;2016;5;4;6
2916;2011;3779;1;3;3
2917;1991;3101;6;4;2
2918;1994;4068;3;1;5
2919;2018;4156;5;2;5
2920;2006;3350;1;4;2
2921;2015;8855;1;1;6
2922;1992;3112;7;2;6
2923;2007;8586;2;3;2
2924;2002;5774;7;2;7
2925;2014;7409;1;3;1
2926;2008;2395;4;2;6
2927;2007;4305;3;1;7
2928;1990;3538;5;1;5
2929;2013;7417;6;5;6
2930;2018;4036;4;4;4
2931;2005;9884;1;6;6
2932;2022;1188;7;5;6
2933;2009;1779;5;4;6
2934;1995;1169;6;3;7
2935;2015;5916;7;1;5
2936;2020;9997;1;2;4
2937;1995;1187;4;1;1
2938;2015;5602;5;5;6
2939;2002;2960;3;3;6
2940;2020;9144;3;2;3
2941;2021;8187;3;2;6
2942;2021;3086;2;3;4
2943;2008;8602;1;7;4
2944;2022;5440;6;3;1
2945;2020;7009;7;7;5
2946;2011;5386;5;6;6
2947;2002;1480;1;2;7
2948;2019;1907;6;2;5
2949;1990;1636;5;4;2
2950;2009;1563;6;3;5
2951;1998;4394;5;6;5
2952;1995;2745;7;4;4
2953;2005;1851;5;3;6
2954;1991;9149;1;3;5
2955;2006;8849;1;7;7
2956;2005;4502;3;6;5
2957;1997;3242;3;2;6
2958;2015;5121;4;7;6
2959;2022;9648;7;2;3
2960;1995;6472;2;6;6
2961;2018;9413;4;1;4
2962;2021;4874;1;2;6
2963;1998;5396;7;1;2
2964;2014;3640;7;4;2
2965;2002;2865;7;3;3
2966;1999;1576;2;5;4
2967;2017;3013;7;1;1
2968;2022;8700;4;1;4
2969;1996;7298;5;2;5
2970;2013;2617;5;3;3
2971;2000;3626;4;3;3
2972;2007;7960;6;7;5
2973;1994;8313;5;5;7
2974;2015;6044;3;5;6
2975;2006;3454;1;3;3
2976;1990;1171;4;6;3
2977;2022;5742;1;5;7
2978;2005;5168;6;6;4
2979;1995;9525;2;4;1
2980;2017;7580;7;6;4
2981;1993;5105;1;3;6
2982;2008;3763;6;4;6
2983;2007;9354;2;5;7
2984;2002;3752;3;1;6
2985;2007;9911;7;2;2
2986;2004;8526;4;3;1
2987;2018;6936;7;1;6
2988;2005;3964;1;2;3
2989;2013;6799;7;5;5
2990;1991;3722;1;4;3
2991;2020;5657;5;1;2
2992;2010;1205;7;1;6
2993;2000;9756;4;3;5
2994;1997;5185;7;4;4
2995;2016;9994;6;1;5
2996;1997;2098;7;1;2
2997;1998;6879;6;6;7
2998;1993;5102;1;4;5
2999;2014;3094;1;4;1
3000;2006;4269;2;6;2
3001;2016;6438;3;5;3
3002;2012;8236;3;3;4
3003;2012;3624;4;2;1
3004;1997;9981;7;1;5
3005;2020;3206;1;6;3
3006;1996;2535;7;7;2
3007;2016;1457;7;1;7
3008;2005;1060;2;3;2
3009;2014;3304;4;4;4
3010;2014;6276;3;4;7
3011;2000;6102;4;2;6
3012;2005;9428;7;3;4
3013;1990;5033;6;6;4
3014;1999;3173;3;7;2
3015;1998;2942;2;4;2
3016;1993;5777;7;2;3
3017;1992;6437;6;6;1
3018;1991;2135;5;2;5
3019;2015;1678;7;2;2
3020;1990;6185;5;2;1
3021;1992;4578;3;3;5
3022;2012;1566;3;3;4
3023;2008;3555;5;2;2
3024;1994;6725;2;4;3
3025;2004;7759;1;4;3
3026;1998;9412;5;4;7
3027;1999;4260;7;4;3
3028;1995;6357;4;2;5
3029;1996;3169;2;5;4
3030;2003;2355;7;2;1
3031;1993;7576;4;5;3
3032;2005;2651;4;4;3
3033;2000;4705;3;3;3
3034;2002;6827;1;7;2
3035;2007;9165;3;2;5
3036;1992;9147;4;7;5
3037;1999;1937;1;2;4
3038;2018;9782;7;2;2
3039;2001;2091;3;6;6
3040;2020;1384;1;2;2
3041;2005;2454;4;3;1
3042;2016;3377;6;7;1
3043;2011;3927;2;7;3
3044;2014;6910;1;7;1
3045;2008;2087;5;7;6
3046;2014;2004;5;4;1
3047;2009;8581;4;3;4
3048;2019;7802;4;5;7
3049;1995;7723;3;6;7
3050;1991;7319;6;6;7
3051;2012;2170;3;2;5
3052;1996;1518;7;3;1
3053;2018;5719;1;3;5
3054;1998;7227;5;7;7
3055;1992;4580;6;1;5
3056;2009;1099;1;7;7
3057;2022;5125;4;7;2
3058;2008;6950;7;7;7
3059;2011;1546;5;2;7
3060;1993;1039;2;6;3
3061;2001;8220;5;5;4
3062;2017;2646;5;6;5
3063;1993;3387;5;3;5
3064;2006;9367;7;5;2
3065;1991;6088;4;2;1
3066;1991;8210;1;7;3
3067;1996;9730;1;1;2
3068;2008;5724;4;4;6
3069;2017;9214;6;1;3
3070;2013;5207;4;7;1
3071;1995;3851;3;1;3
3072;1991;2499;7;4;4
3073;2018;8341;2;7;7
3074;2018;3095;4;2;3
3075;2014;3483;4;4;4
3076;2001;1312;5;1;4
3077;2012;6074;3;5;1
3078;2009;3166;5;1;7
3079;1995;8207;5;4;7
3080;2017;8391;6;4;4
3081;2016;9954;1;5;4
3082;1994;3877;1;4;7
3083;1998;9774;2;6;7
3084;2001;4645;6;2;3
3085;1998;6001;5;3;3
3086;2009;7480;6;3;5
3087;2012;8984;1;1;2
3088;2021;2469;5;2;6
3089;1990;5949;6;1;7
3090;2009;8147;1;5;1
3091;2009;2965;3;1;6
3092;2004;8595;2;6;2
3093;2022;2661;4;5;3
3094;2008;6990;1;7;4
3095;2001;7972;6;6;7
3096;2013;2519;1;5;3
3097;1992;3467;5;6;2
3098;1998;2661;3;7;3
3099;1997;5061;6;3;6
3100;2005;6308;1;3;3
3101;2016;7388;4;2;1
3102;2019;7439;4;5;5
3103;1995;4249;6;6;4
3104;2008;8836;4;7;5
3105;2021;1505;1;6;4
3106;1994;6002;7;6;1
3107;2020;2018;1;4;7
3108;2017;4748;6;2;7
3109;2005;8943;3;5;1
3110;1994;1277;4;5;4
3111;1994;5273;1;5;3
3112;2011;5683;4;4;4
3113;2015;7205;2;1;4
3114;2004;6057;6;5;4
3115;2006;9116;6;6;6
3116;1995;9573;7;3;3
3117;1993;5846;3;6;4
3118;2009;3304;1;5;5
3119;2010;7039;5;6;4
3120;1998;6058;2;4;6
3121;1992;7716;3;4;2
3122;2015;8303;7;3;3
3123;2008;6400;6;1;1
3124;2000;8304;6;6;2
3125;2007;3261;1;5;6
3126;2010;8104;7;2;2
3127;1990;6293;5;3;6
3128;2017;4786;3;5;5
3129;2006;5612;6;6;6
3130;1994;5904;4;6;1
3131;2006;5169;7;4;4
3132;2018;5821;7;6;3
3133;1994;1450;6;3;2
3134;2012;4307;5;7;5
3135;2002;8813;3;6;7
3136;1999;1908;6;5;3
3137;1997;9876;1;5;3
3138;2014;6627;1;6;1
3139;1999;2544;7;7;5
3140;2009;4162;2;2;1
3141;1995;2782;2;6;3
3142;2005;9655;6;2;4
3143;1997;6748;5;1;1
3144;2009;6395;1;1;4
3145;2019;9441;1;4;1
3146;2005;8565;7;2;5
3147;2010;4089;4;3;7
3148;2011;7641;2;4;4
3149;2016;1314;1;5;4
3150;2005;9881;3;1;4
3151;1994;6028;3;4;2
3152;2008;2166;7;2;2
3153;1991;1302;7;2;1
3154;2005;5673;7;4;2
3155;2016;6495;2;3;5
3156;2018;8272;1;6;3
3157;2007;8928;2;7;4
3158;2010;8407;2;7;3
3159;2016;4825;5;6;2
3160;1996;2425;2;5;3
3161;1997;1185;6;1;3
3162;1998;5121;6;6;6
3163;1993;3328;3;7;2
3164;1996;5516;2;7;1
3165;1999;1032;4;5;3
3166;2011;6846;5;2;3
3167;2016;4084;4;7;4
3168;1994;3304;2;1;6
3169;2006;9776;5;7;4
3170;2016;2451;1;1;6
3171;2013;4842;4;1;7
3172;2015;6325;4;4;6
3173;1995;6821;3;7;6
3174;2002;6321;7;5;2
3175;2008;5117;7;5;3
3176;2006;7825;4;1;7
3177;2014;6519;5;1;5
3178;2000;4556;1;2;4
3179;1993;8851;4;1;3
3180;1995;5513;6;6;3
3181;2006;2109;7;7;5
3182;2009;2597;1;5;4
3183;2006;3254;2;2;3
3184;1992;3172;2;3;3
3185;1997;6975;1;5;4
3186;1991;1465;3;5;5
3187;2001;3663;4;3;2
3188;2019;9435;3;2;7
3189;2012;9713;3;3;4
3190;2020;2024;7;3;5
3191;2020;4561;3;7;5
3192;2012;8271;1;2;2
3193;1993;3736;3;1;4
3194;2009;3944;1;1;2
3195;2004;3080;4;5;2
3196;1996;3971;7;7;7
3197;2005;2406;1;7;7
3198;2006;4292;6;4;4
3199;2004;2623;1;1;1
3200;1991;2690;5;2;5
3201;1991;6916;1;4;6
3202;2000;2907;4;5;4
3203;2016;5457;7;2;4
3204;2004;1834;1;5;2
3205;2021;4429;5;2;5
3206;2000;6001;7;1;1
3207;2020;5379;7;4;2
3208;2018;6847;1;4;5
3209;2017;4186;3;3;4
3210;2003;3640;3;6;7
3211;2013;2826;4;5;5
3212;2002;7184;5;6;3
3213;2020;4572;2;2;3
3214;2008;7039;6;6;7
3215;2021;4030;4;1;7
3216;1992;7531;7;5;3
3217;2000;2390;2;2;2
3218;2013;8839;5;5;5
3219;2019;4082;2;2;1
3220;1992;5555;1;7;2
3221;2016;4805;6;7;6
3222;2011;1780;2;7;4
3223;1993;1009;6;7;1
3224;2015;7738;6;2;6
3225;2017;6709;5;7;1
3226;2009;4461;6;4;2
3227;1994;9231;5;5;5
3228;1990;6094;3;7;5
3229;2006;6485;4;4;6
3230;1995;9085;2;5;1
3231;2000;7002;6;7;7
3232;1993;2812;7;6;6
3233;2004;9399;5;5;6
3234;2002;2383;2;2;4
3235;2022;6697;7;4;5
3236;2005;1118;6;5;4
3237;1997;6118;4;7;1
3238;2003;6122;4;6;1
3239;2006;7049;5;3;6
3240;2010;8913;5;6;1
3241;2010;6079;1;3;5
3242;2013;4880;3;6;5
3243;2005;2702;4;1;5
3244;1999;4975;5;4;4
3245;2004;9687;3;5;1
3246;1993;9000;1;5;2
3247;2017;3691;2;4;6
3248;2018;8779;5;2;5
3249;2001;3595;7;1;4
3250;2014;7908;1;7;4
3251;2022;1695;5;4;5
3252;2022;1223;6;4;2
3253;2021;2535;3;4;5
3254;2007;3206;5;6;6
3255;2007;2191;5;6;2
3256;2006;3817;3;7;2
3257;1990;1436;2;2;4
3258;1995;7209;7;7;6
3259;1992;9853;5;7;5
3260;1990;5122;7;2;5
3261;2017;9823;5;3;4
3262;2015;2867;1;1;5
3263;2007;9812;6;3;2
3264;2003;1495;7;7;4
3265;2014;9717;6;7;6
3266;2018;7219;2;1;7
3267;2002;7641;1;2;2
3268;2006;7432;1;6;5
3269;2015;4539;6;1;5
3270;2009;4816;7;1;2
3271;1990;4159;3;1;2
3272;2002;1054;4;2;3
3273;2002;4726;1;5;6
3274;2008;5791;3;4;1
3275;2012;8436;1;4;4
3276;1997;6536;5;3;1
3277;1993;5077;7;1;6
3278;1998;8472;5;5;1
3279;2003;5583;4;1;1
3280;2019;4528;3;2;1
3281;2016;2029;3;5;4
3282;2001;8740;4;5;1
3283;2021;5211;2;5;5
3284;2021;2860;4;7;5
3285;1995;2375;2;5;7
3286;1991;2534;4;7;6
3287;1990;1647;1;3;6
3288;2006;8078;5;3;2
3289;1995;4140;1;4;3
3290;2013;2183;2;4;2
3291;2005;3284;2;2;5
3292;2021;9617;2;3;3
3293;2006;4613;5;3;3
3294;2012;8486;6;3;3
3295;1993;2658;3;6;3
3296;1996;9639;4;7;1
3297;2001;2756;5;2;5
3298;2013;8708;5;1;4
3299;2021;4129;6;5;4
3300;1992;7859;6;1;3
3301;2007;1483;7;5;4
3302;2003;9918;3;2;3
3303;2015;3256;3;6;4
3304;2000;5879;1;6;1
3305;1999;8547;7;4;5
3306;2018;2344;7;6;7
3307;2019;3247;6;3;6
3308;2018;7844;2;5;7
3309;2008;1008;3;2;1
3310;1996;1655;5;5;2
3311;1990;3069;7;1;3
3312;2011;5469;1;5;6
3313;2007;9521;7;4;4
3314;2009;6354;6;3;7
3315;2018;2104;7;1;2
3316;1994;9711;5;7;5
3317;2014;3937;4;6;2
3318;2003;5700;3;6;1
3319;2015;5431;3;3;1
3320;2021;4669;6;4;5
3321;2011;1936;5;7;4
3322;2022;4827;2;7;5
3323;2014;7127;7;2;4
3324;2020;7471;1;3;3
3325;2000;5692;4;4;3
3326;2003;8989;1;5;7
3327;1994;3161;7;2;7
3328;2013;6225;2;6;3
3329;1991;3788;4;4;3
3330;2016;1096;3;3;3
3331;2003;6768;2;6;4
3332;2007;9311;6;6;7
3333;2008;7883;1;1;1
3334;1995;2965;5;2;6
3335;2007;5402;6;7;7
3336;1994;9574;2;5;1
3337;2005;5851;7;3;6
3338;2017;6961;1;7;1
3339;2021;7621;1;6;7
3340;1995;2207;3;6;7
3341;1993;3384;1;1;4
3342;2001;7949;5;3;5
3343;1990;6529;7;4;2
3344;2012;8370;2;1;7
3345;2015;4291;1;5;7
3346;2010;7723;1;5;4
3347;2006;3614;5;2;7
3348;2008;4854;1;2;6
3349;1992;6974;1;3;6
3350;2004;1343;1;3;1
3351;2010;5114;4;1;3
3352;2012;4316;1;7;6
3353;2015;6829;2;4;7
3354;1998;2040;3;1;2
3355;2010;4252;7;2;7
3356;1999;1906;4;5;5
3357;2010;5534;1;3;1
3358;2014;1630;7;5;5
3359;2013;9957;7;3;1
3360;2001;1310;3;4;3
3361;1991;3478;6;5;3
3362;2020;8584;2;2;1
3363;1994;4932;7;2;5
3364;1991;2527;6;6;1
3365;1993;7812;4;7;3
3366;2016;2196;1;6;1
3367;2008;6174;5;7;5
3368;1997;6905;4;3;2
3369;2017;9838;1;2;6
3370;1998;3516;1;3;7
3371;2019;7311;2;4;7
3372;2004;7257;2;4;6
3373;2012;4752;5;7;3
3374;1997;6957;1;2;3
3375;2014;7356;5;2;4
3376;2012;5079;7;6;2
3377;1995;2948;3;4;5
3378;2005;4774;4;5;6
3379;2004;8747;5;5;1
3380;1992;9191;7;6;4
3381;2012;2380;4;1;6
3382;2015;5805;6;2;5
3383;2017;4781;5;4;7
3384;2022;8323;4;5;1
3385;2011;1713;6;5;1
3386;1999;6175;4;6;2
3387;1990;5793;2;5;2
3388;2016;2468;7;3;1
3389;2004;1255;5;7;1
3390;2008;6864;7;5;6
3391;2022;2699;2;4;1
3392;2008;9031;2;7;2
3393;2019;3883;3;3;6
3394;2019;4324;6;1;2
3395;2004;2759;7;6;2
3396;2009;7074;7;2;3
3397;2007;3484;3;6;7
3398;1991;8557;6;7;3
3399;2012;4667;4;3;3
3400;2004;1214;6;6;2
3401;2000;4598;3;3;6
3402;2001;1338;3;5;3
3403;1994;7334;3;1;2
3404;2001;1957;5;6;2
3405;2019;2297;6;7;6
3406;2013;1487;2;4;6
3407;2009;4961;3;2;1
3408;2001;9522;2;7;2
3409;2014;6494;2;3;4
3410;1993;1386;7;5;1
3411;1993;4275;5;4;4
3412;1999;9455;5;6;3
3413;2000;8188;1;2;3
3414;2012;9132;3;2;3
3415;1997;3034;3;4;4
3416;2018;8572;3;1;2
3417;2003;3376;7;4;3
3418;1997;1036;5;5;5
3419;1997;6150;3;2;5
3420;2006;7035;5;4;2
3421;2002;3612;6;6;5
3422;1992;5350;4;4;2
3423;1990;5054;6;3;7
3424;2016;2602;6;1;5
3425;2009;9449;4;6;3
3426;2002;9421;5;6;7
3427;1999;1153;2;5;6
3428;1990;8350;7;7;7
3429;2000;6252;4;1;1
3430;1998;5694;3;5;7
3431;1997;3490;4;6;7
3432;1997;4424;5;7;6
3433;2010;8113;2;7;4
3434;2013;8209;5;4;2
3435;1997;4973;6;1;3
3436;2018;7598;3;2;6
3437;2021;6847;4;3;2
3438;2014;8549;3;1;3
3439;2020;6769;3;7;5
3440;2007;3700;7;1;2
3441;2020;9319;5;2;7
3442;2006;4390;7;7;7
3443;2009;9734;4;5;4
3444;2013;3204;4;1;3
3445;2013;6573;1;2;7
3446;1994;2073;4;5;1
3447;1994;1990;5;4;5
3448;2016;5523;3;5;5
3449;2022;8493;5;1;6
3450;2012;4882;7;6;1
3451;2014;9989;3;7;6
3452;2016;1811;5;3;6
3453;2016;1002;2;7;4
3454;2010;9948;3;7;6
3455;1990;3706;2;4;3
3456;2014;4315;1;5;7
3457;2004;9012;4;7;6
3458;1992;2936;1;3;5
3459;2003;6784;2;5;1
3460;2021;2577;5;6;3
3461;1993;9614;6;7;3
3462;2008;4956;3;6;2
3463;2022;8768;4;3;3
3464;2013;1033;1;7;5
3465;2004;9255;3;4;4
3466;2005;3363;2;1;6
3467;1993;7777;5;5;5
3468;1998;6798;3;7;5
3469;2014;6869;3;4;6
3470;2009;5356;4;3;1
3471;1994;1221;2;1;3
3472;1991;9696;5;6;1
3473;2005;8207;1;3;1
3474;2008;5573;1;4;1
3475;2015;5427;6;3;3
3476;2013;7829;5;6;3
3477;2019;6850;3;1;1
3478;2018;3077;1;7;3
3479;2003;7281;3;5;3
3480;2018;8216;6;1;1
3481;1996;2631;5;4;6
3482;2015;7424;2;6;7
3483;2000;5243;2;5;6
3484;2002;6328;4;6;5
3485;2010;4464;4;4;1
3486;2014;2724;6;2;5
3487;1993;2355;2;6;5
3488;1990;4540;6;4;5
3489;1999;2799;5;7;5
3490;2010;2879;7;7;7
3491;2000;5088;4;1;2
3492;2020;5809;6;2;2
3493;2014;7203;1;2;5
3494;2013;9398;1;2;6
3495;2002;3141;7;1;4
3496;2005;2119;4;1;7
3497;1998;3786;3;5;6
3498;1995;9489;3;6;6
3499;2019;6560;6;5;7
3500;1996;6503;6;6;4
3501;2014;4471;1;3;6
3502;2010;1325;1;1;6
3503;2011;2775;3;5;5
3504;2020;8670;5;1;3
3505;2010;2330;4;7;4
3506;1995;8674;5;5;7
3507;1999;4423;3;3;4
3508;2001;6543;1;3;2
3509;2021;9476;4;3;2
3510;1997;4301;1;4;1
3511;2002;1055;7;5;3
3512;2015;7265;6;1;1
3513;2015;5250;7;1;2
3514;1990;5825;7;1;7
3515;2021;8106;6;4;2
3516;1999;1447;5;1;4
3517;2002;2676;4;5;2
3518;1997;6946;1;5;1
3519;2005;3714;6;2;3
3520;2002;6727;3;3;6
3521;1996;2429;4;5;2
3522;2009;3216;1;3;4
3523;2001;5265;6;6;3
3524;1996;8924;5;4;1
3525;1992;1795;3;7;1
3526;1997;4775;5;1;5
3527;1996;8765;5;7;4
3528;2013;9337;3;4;1
3529;2007;3360;5;6;5
3530;2016;2727;5;7;3
3531;1990;2402;4;6;2
3532;2009;1990;3;7;4
3533;1993;6403;5;5;3
3534;2004;2075;4;6;3
3535;2020;6904;1;7;5
3536;1995;3858;6;5;7
3537;2021;2250;7;6;6
3538;1991;2384;1;7;6
3539;2010;7555;5;2;7
3540;2012;2393;3;7;7
3541;1994;6046;1;6;1
3542;2001;7602;5;4;1
3543;2020;4978;3;5;5
3544;2014;1867;2;4;2
3545;2001;6696;6;7;1
3546;2002;4705;4;2;4
3547;1990;9044;7;4;5
3548;2020;1357;5;5;3
3549;2001;6956;4;7;6
3550;1990;6085;7;5;5
3551;1999;9515;6;1;5
3552;2012;9402;4;1;3
3553;2013;3910;3;2;2
3554;2007;9866;1;3;2
3555;2007;4282;1;7;6
3556;2020;4632;3;5;6
3557;1996;5309;4;6;2
3558;2000;4546;3;5;7
3559;2019;6312;6;1;3
3560;1999;5922;2;6;6
3561;2008;8520;5;5;6
3562;2019;2672;4;7;7
3563;1995;6648;2;2;3
3564;2014;3859;3;5;5
3565;2011;6054;5;5;7
3566;2019;9428;1;2;4
3567;2003;8094;4;4;5
3568;2019;2577;4;7;4
3569;2004;2923;4;2;3
3570;1991;5347;1;6;3
3571;2019;3422;2;3;5
3572;2005;9250;4;2;4
3573;2016;6299;6;4;2
3574;1990;6541;7;2;1
3575;2005;8228;6;3;3
3576;2010;8794;2;3;5
